imdb_id,original_title,vote_average,vote_count,status,release_date,revenue,runtime,backdrop_path,budget,homepage,original_language,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,top_casts,director
tt0145660,Austin Powers: The Spy Who Shagged Me,6.274,3040,Released,08/06/1999,312016928,95,/edg3mPp97KLhHjEWwKMrugaASv3.jpg,33000000,,en,"When diabolical genius Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo,’ Austin must return to the swingin' '60s himself - with the help of American agent, Felicity Shagwell - to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions to try to save the world in his own unbelievably groovy way.",23.702,/f2ohIBEbc3eERyU5pgSknm8DqUj.jpg,First he fought for the Crown. Now he's fighting for the Family Jewels.,"Adventure, Comedy, Crime, Science Fiction","New Line Cinema, Eric's Boy",United States of America,"German, English","Mike Myers, Heather Graham, Michael York",Jay Roach
tt0985694,Machete,6.34,3040,Released,01/09/2010,45491656,105,/fkctz22J0GAO8iYFKO6kE2FTHot.jpg,20000000,,en,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",19.946,/dcPSm1rGEFdiEc7DaKz0t5kb66b.jpg,He was given an offer he couldn't refuse...,"Action, Comedy, Thriller","Overnight Films, Troublemaker Studios",United States of America,"English, Spanish","Danny Trejo, Michelle Rodriguez, Jessica Alba",Robert Rodriguez
tt7657566,Death on the Nile,6.463,3039,Released,09/02/2022,137307235,127,/lRbDyjI7HEaXxflFQbYpqHRGFBJ.jpg,90000000,https://www.20thcenturystudios.com/movies/death-on-the-nile,en,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,40.295,/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg,Murder was just the beginning.,"Mystery, Crime, Thriller","Scott Free Productions, The Mark Gordon Company, Genre Films, 20th Century Studios","United Kingdom, United States of America","English, French","Kenneth Branagh, Gal Gadot, Armie Hammer",Kenneth Branagh
tt1634122,Johnny English Reborn,6.222,3039,Released,15/09/2011,160078586,101,/7Ix2cbT7fBhnduTP7sxzk9s2ZEA.jpg,45000000,http://www.johnnyenglishreborn.com/,en,"The most prominent heads of state in the world begin gathering for a conference that could have a major impact on global politics. When MI-7 receives word that the Chinese premier has become the target of some high-powered killers, it falls on Johnny English to save the day. Armed with the latest high-tech weaponry and gadgets that would make even James Bond jealous, the once-disgraced agent uncovers evidence of a massive conspiracy involving some of the world's most powerful organisations, and vows to redeem his tarnished reputation by stopping the killers before they can strike.",17.636,/1T6qnlTVkrGr0mpgZbpSwVU5FWW.jpg,A little intelligence goes a long way,"Crime, Action, Comedy",Working Title Films,United Kingdom,"German, Cantonese, English, Mandarin, Russian","Rowan Atkinson, Rosamund Pike, Dominic West",Oliver Parker
tt0449010,Eragon,5.073,3039,Released,14/12/2006,249288105,104,/jqMzqcuAj1Fmtw1F4CikWaTuXFb.jpg,100000000,http://www.eragonmovie.com/,en,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.",24.517,/k8f8WZjTzZ6TJYrKpyayCB4zKlw.jpg,"As darkness falls, the last dragon will choose its rider.","Fantasy, Action, Adventure, Family","Fox 2000 Pictures, Davis Entertainment, Dune Entertainment, Major Studio Partners, Mid Atlantic Films, 20th Century Fox, Ingenious Media","United Kingdom, United States of America, Hungary",English,"Ed Speleers, Jeremy Irons, Sienna Guillory",Stefen Fangmeier
tt0032553,The Great Dictator,8.332,3037,Released,15/10/1940,11000000,125,/8AMKZODrCvWe2sCy9Ts7VsLcKd6.jpg,2000000,,en,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,20.506,/1QpO9wo7JWecZ4NiBuu625FiY1j.jpg,Once again - the whole world laughs!,"Comedy, War","Roy Export Company Establishment, United Artists",United States of America,"English, Esperanto","Charlie Chaplin, Paulette Goddard, Jack Oakie",Charlie Chaplin
tt7395114,The Devil All the Time,7.219,3036,Released,11/09/2020,0,138,/rUeqBuNDR9zN6vZV9kpEFMtQm0E.jpg,0,http://www.netflix.com/title/81028870,en,"In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.",15.215,/bVL7LGq528h3KzeNI90HOVbV5uW.jpg,Everyone ends up in the same damned place.,"Crime, Drama, Thriller","Nine Stories Productions, BorderLine Films, Bronx Moving Co.",United States of America,English,"Tom Holland, Bill Skarsg�rd, Robert Pattinson",Antonio Campos
tt0451079,Horton Hears a Who!,6.5,3033,Released,03/03/2008,298572799,86,/vs2kMR95pXOsD69OIslazHOEE8U.jpg,85000000,,en,"The classic and beloved story from Dr. Seuss is now a CG animated film from 20th Century Fox Animation, the makers of the Ice Age films. An imaginative elephant named Horton (Jim Carrey) hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, which thinks he has lost his mind, he is determined to save the tiny particle! Jim Carrey and Steve Carell lead an all-star cast in bringing this wonderful family picture to life!",32.669,/7maXTIhB3O9nPfUu7qcLuAriQ9I.jpg,A person's a person no matter how small!,"Animation, Comedy, Family, Adventure, Fantasy","Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox, Dr. Seuss Enterprises",United States of America,English,"Jim Carrey, Steve Carell, Carol Burnett",Jimmy Hayward
tt2884206,I Origins,7.598,3031,Released,18/07/2014,336472,106,/v0rI995IpYNZQaqlIYBmodP0f82.jpg,0,,en,A molecular biologist's study of the human eye has far-reaching implications about humanity's scientific and spiritual beliefs.,26.252,/2P31jhd1dWUAPD8dmnSrwkQ8CNN.jpg,,"Science Fiction, Drama","Bersin Pictures, Verisimilitude, WeWork Studios, Penny Jane Films",United States of America,English,"Michael Pitt, Brit Marling, Astrid Berg�s-Frisbey",Mike Cahill
tt1667353,Mirror Mirror,5.918,3030,Released,15/03/2012,183018522,106,/ceim0H7KV8VKOS65hnMTUkmK8JR.jpg,85000000,,en,"After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil...",21.241,/pys6zIJN8Sxlk2Ss2GZuYuXPbtw.jpg,The Snow White legend comes alive.,"Adventure, Comedy, Family, Fantasy","Misher Films, Relativity Media, Yucaipa Films, Goldmann Pictures, Rat Entertainment, Misha Films",United States of America,English,"Lily Collins, Julia Roberts, Armie Hammer",Tarsem Singh
tt0970866,Little Fockers,5.64,3030,Released,21/12/2010,310650585,98,/sLDoVwrzmKNdiBmykPSxaJA7uQh.jpg,100000000,,en,"It has taken 10 years, two little Fockers with wife Pam and countless hurdles for Greg to finally get in with his tightly wound father-in-law, Jack. After the cash-strapped dad takes a job moonlighting for a drug company, Jack's suspicions about his favorite male nurse come roaring back. When Greg and Pam's entire clan descends for the twins' birthday party, Greg must prove to the skeptical Jack that he's fully capable as the man of the house.",18.762,/90mwPRNMmX9RUGVgKMJMJNQnYX8.jpg,"Kids bring everyone closer, right?","Comedy, Romance","Universal Pictures, Paramount, Relativity Media, Tribeca Productions, Everyman Pictures, DreamWorks Pictures",United States of America,English,"Ben Stiller, Robert De Niro, Owen Wilson",Paul Weitz
tt1655442,The Artist,7.453,3030,Released,12/10/2011,133432856,100,/bYimqNnizPUCnL5HOdoCW02IGmH.jpg,15000000,http://www.orange-studio.fr/film/264/the-artist.html,fr,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",17.85,/z68py0ZqPgeacGPG54AGVRbNBS7.jpg,A breath of fresh vintage air,"Drama, Comedy, Romance","uFilm, La Petite Reine, Studio 37, La Classe américaine, JD Prod, France 3 Cinéma, Jouror Productions","Belgium, France",No Language,"Jean Dujardin, B�r�nice Bejo, John Goodman",Michel Hazanavicius
tt0088846,Brazil,7.673,3026,Released,20/02/1985,9900000,143,/ziRWOYnl6e2JUaHYmFLR1kfcECM.jpg,15000000,,en,"Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.",21.313,/d0PibPzCK4fVikjoD1PqHovbvkt.jpg,It's only a state of mind.,"Comedy, Science Fiction",Embassy International Pictures,"United Kingdom, United States of America",English,"Jonathan Pryce, Kim Greist, Robert De Niro",Terry Gilliam
tt1142977,Frankenweenie,6.944,3024,Released,04/10/2012,81493846,87,/yfTZ2MSRWc06cBrFOsAF4Lebi4.jpg,39000000,http://movies.disney.com/frankenweenie-2012,en,"When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was.",28.901,/yGjVbLVdZRBlZTTQVBsj2KUjL1s.jpg,The electrifying dog is back from beyond the grave,"Animation, Comedy, Family",Tim Burton Productions,United States of America,English,"Winona Ryder, Catherine O'Hara, Martin Short",Tim Burton
tt0105323,Scent of a Woman,7.767,3024,Released,23/12/1992,134095253,156,/fa03pD2qYmms4ZMgAv7PMqfFiGO.jpg,31000000,,en,"Charlie Simms is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade, a cantankerous middle-aged man who lives with his niece and her family.",23.655,/j4fDIiv0N78Sfp9Wn0BaYzbIj1B.jpg,Col. Frank Slade has a very special plan for the weekend.,Drama,"Universal Pictures, City Light Films",United States of America,English,"Al Pacino, Chris O'Donnell, James Rebhorn",Martin Brest
tt0346491,Alexander,5.911,3024,Released,21/11/2004,167298192,175,/ySK5gxvXYnn55fjCIBeJVsG17RJ.jpg,155000000,,en,"Alexander, the King of Macedonia, leads his legions against the giant Persian Empire. After defeating the Persians, he leads his army across the then known world, venturing farther than any westerner had ever gone, all the way to India.",22.681,/jrwQu72sGwGqwE8Ijne89PSIvhp.jpg,The greatest legend of all was real,"War, History, Action, Adventure, Drama, Romance","Warner Bros. Pictures, WR Universal Group, France 3 Cinéma, Intermedia Films, Pathé Renn Productions, Egmond Film & Television, Pacifica Film, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG, Summit Entertainment, Santa International Film Productions, Dune Films, India Take One Productions","France, Germany, India, Italy, Morocco, Netherlands, Thailand, United Kingdom, United States of America",English,"Colin Farrell, Angelina Jolie, Val Kilmer",Oliver Stone
tt0465494,Hitman,6.085,3023,Released,21/11/2007,99965753,89,/lkoI9rc3OhuSYSy7gK45a3Nk9HH.jpg,24000000,http://www.hitmanmovie.com/,en,"A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.",29.882,/h69UJOOKlrHcvhl5H2LY74N61DQ.jpg,Most believe his very existence is a sin. But others know he is a necessary evil.,"Action, Thriller, Drama","Anka Film, Daybreak Productions, Dune Entertainment, Prime Universe Productions, EuropaCorp, 20th Century Fox","France, United States of America","English, Russian, Serbian","Timothy Olyphant, Dougray Scott, Olga Kurylenko",Xavier Gens
tt0061722,The Graduate,7.649,3023,Released,21/12/1967,104945305,106,/evfAEd8e6YlcM2SKw1z93AAcpa9.jpg,3000000,,en,"Benjamin, a recent college graduate very worried about his future, finds himself in a love triangle with an older woman and her daughter.",20.369,/z1Z1tZMR66RxcNeHbwoEhYeqOlP.jpg,This is Benjamin. He’s a little worried about his future.,"Comedy, Drama, Romance","Lawrence Turman Films, Inc., AVCO Embassy Pictures",United States of America,English,"Dustin Hoffman, Anne Bancroft, Katharine Ross",Mike Nichols
tt6475714,Monster Hunter,6.647,3023,Released,03/12/2020,42145959,104,/z8TvnEVRenMSTemxYZwLGqFofgF.jpg,60000000,https://www.monsterhunter.movie,en,"A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",40.804,/1UCOF11QCw8kcqvce8LKOO6pimh.jpg,"Behind our world, there is another.","Action, Fantasy, Adventure","CAPCOM, Constantin Film, Impact Pictures, Tencent Pictures, TOHO","China, Germany, Japan, United Kingdom",English,"Milla Jovovich, Tony Jaa, Ron Perlman",Paul W.S. Anderson
tt0368933,The Princess Diaries 2: Royal Engagement,6.68,3020,Released,06/08/2004,134734481,113,/pmOXaAK8hteMlCiMZyyDJENHCZI.jpg,40000000,,en,"Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Her best friend Lilly also joins her for the summer. Mia continues her 'princess lessons'- riding horses side-saddle, archery, and other royal. But her complicated life is turned upside down once again when she not only learns that she is to take the crown as queen earlier than expected...",28.943,/9GkLjwvqjwDfLZkWLGjLLfQf2Be.jpg,It can take a lifetime to find true love; she's got 30 days!,"Comedy, Drama, Family, Romance","BrownHouse Productions, Walt Disney Pictures",United States of America,English,"Anne Hathaway, Julie Andrews, H�ctor Elizondo",Garry Marshall
tt0113568,GHOST IN THE SHELL,7.927,3009,Released,18/11/1995,515905,82,/jP8EBGemoBTZbZGl0mGMsdupByR.jpg,3000000,https://www.lionsgate.com/movies/ghost-in-the-shell,ja,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",37.693,/9gC88zYUBARRSThcG93MvW14sqx.jpg,It found a voice... Now it needs a body.,"Action, Animation, Science Fiction","Bandai Visual, Production I.G, Kodansha, Manga Entertainment","Japan, United Kingdom",Japanese,"Atsuko Tanaka, Akio ?tsuka, Iemasa Kayumi",Mamoru Oshii
tt0142342,Big Daddy,6.46,3007,Released,25/06/1999,234801895,93,/g7yL2pmV45bLogND3eeKmydGh7G.jpg,34200000,,en,"A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.",21.776,/m0KrgL5uGJRGyGG7LBkyKrqxB8q.jpg,Nature called. Look who answered.,"Comedy, Drama",Columbia Pictures,United States of America,"English, Italian","Adam Sandler, Joey Lauren Adams, Jon Stewart",Dennis Dugan
tt2883512,Chef,7.121,3004,Released,08/05/2014,45967935,114,/12rDMkiQFeXrLhlIbJpArL8wOHf.jpg,11000000,http://chefthefilm.com/,en,"When Chef Carl Casper suddenly quits his job at a prominent Los Angeles restaurant after refusing to compromise his creative integrity for its controlling owner, he is left to figure out what's next. Finding himself in Miami, he teams up with his ex-wife, his friend and his son to launch a food truck. Taking to the road, Chef Carl goes back to his roots to reignite his passion for the kitchen -- and zest for life and love.",20.584,/yMtKHR6VG1Yagvv5F7IFpsGBm66.jpg,Starting from scratch never tasted so good.,Comedy,"Altus Media, Fairview Entertainment, Prescience",United States of America,"English, Spanish","Jon Favreau, Sofia Vergara, John Leguizamo",Jon Favreau
tt0356470,A Cinderella Story,6.5,3004,Released,16/07/2004,70067909,95,/aGmkdYMadabH1rNpKVWtmT7rCGh.jpg,19000000,https://www.warnerbros.com/movies/cinderella-story,en,"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",26.336,/3d6Nu5c7BSo5BrH2xE1pnj3yNrc.jpg,Once upon a time... can happen any time.,"Comedy, Family, Romance","Dylan Sellers Productions, Gaylord Films, Clifford Werber Productions, Warner Bros. Pictures","Canada, United States of America","Czech, English, German","Hilary Duff, Chad Michael Murray, Jennifer Coolidge",Mark Rosman
tt0406375,Zathura: A Space Adventure,6.409,3002,Released,06/11/2005,65079104,101,/2DKpjWI0j6eRhF3lPUE4lc7wqP0.jpg,65000000,https://www.sonypictures.com/movies/zathura,en,"After their father is called into work, two young boys, Walter and Danny, are left in the care of their teenage sister, Lisa, and told they must stay inside. Walter and Danny, who anticipate a boring day, are shocked when they begin playing Zathura, a space-themed board game, which they realize has mystical powers when their house is shot into space. With the help of an astronaut, the boys attempt to return home.",23.535,/g0HLEZfqJp5dRxMzkgZwW9puP7N.jpg,Adventure Is Waiting,"Science Fiction, Adventure, Family","Teitler Film, Michael De Luca Productions, Columbia Pictures, Radar Pictures",United States of America,English,"Josh Hutcherson, Jonah Bobo, Dax Shepard",Jon Favreau
tt0765443,Eastern Promises,7.362,2999,Released,14/09/2007,56106607,101,/n8qBEB8gMTrtm8O0DTTw8xEiUcb.jpg,51500000,http://www.focusfeatures.com/easternpromises/,en,"A Russian teenager, living in London, dies during childbirth but leaves clues to a midwife in her journal, that could tie her child to a rape involving a violent Russian mob family.",24.135,/dpiJWb4NrWgcOg2rusuLhDM0hTm.jpg,Every sin leaves a mark.,"Thriller, Crime, Mystery","Focus Features, BBC Film, Astral Media, Corus Entertainment, Téléfilm Canada, Serendipity Point Films, Scion Films, Shine Pictures, Kudos, Eastern Promises Film Productions, Eastern Promises Films Limited, The Movie Network, Movie Central, Super Écran","Canada, United Kingdom, United States of America","English, Russian, Turkish, Ukrainian, Urdu","Viggo Mortensen, Naomi Watts, Vincent Cassel",David Cronenberg
tt4178092,The Gift,6.697,2995,Released,31/07/2015,58978653,108,/iKzLQg7xzMN3P9I2zE1CGaVPoC9.jpg,5000000,https://uphe.com/movies/the-gift,en,Simon and Robyn are a young married couple whose life is going as planned until a chance run-in with Simon's high school acquaintance sends their world into a tailspin.,16.035,/kH3qLP8pn68Xq5XwvmPkCyaAU7W.jpg,Not every gift is welcome.,"Thriller, Mystery, Drama","Blumhouse Productions, Blue-Tongue Films, Ahimsa Films","Australia, United States of America",English,"Jason Bateman, Rebecca Hall, Joel Edgerton",Joel Edgerton
tt2548396,The Cloverfield Paradox,5.594,2993,Released,04/02/2018,0,102,/120mn0ZPhbDWISY2cmWSYUGWCzi.jpg,45000000,https://www.netflix.com/title/80134431,en,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",19.542,/vJi2ExTcWdJR3150VPKqqtdGxsT.jpg,The future unleashed every thing,"Horror, Science Fiction, Action, Thriller","Paramount, Bad Robot",United States of America,English,"Gugu Mbatha-Raw, David Oyelowo, Daniel Br�hl",Julius Onah
tt0990407,The Green Hornet,5.566,2987,Released,12/01/2011,227817248,119,/aBCn1z1tJGivVhY1nHSrXOQqQwG.jpg,120000000,http://www.sonypictures.com/movies/thegreenhornet/,en,"Britt Reid, the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father dies, Britt meets Kato, a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky.",20.828,/q1fXWEoZXogYjAUy32pUc6NL2IH.jpg,Breaking the Law to Protect It.,"Action, Crime, Comedy","Original Film, Reliance Big Entertainment, Sony Pictures, Columbia Pictures",United States of America,"English, Mandarin","Seth Rogen, Jay Chou, Christoph Waltz",Michel Gondry
tt0362120,Scary Movie 4,5.475,2987,Released,12/04/2006,178262620,83,/uFcFomOJbRHGsPId6U4Xcdacvt1.jpg,45000000,,en,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",43.397,/sEqFdw1wLtY94RKCSPolsHWzn6r.jpg,Bury the grudge. Burn the village.  See the saw.,Comedy,"Dimension Films, 415 Project, Brad Grey Pictures, Scary Movie 4, Miramax, Buena Vista International",United States of America,English,"Anna Faris, Regina Hall, Leslie Nielsen",David Zucker
tt3488710,The Walk,6.975,2986,Released,30/09/2015,61181942,123,/9I1qlzhqfRZE8wdRzeeMrZTDlUa.jpg,35000000,http://www.sonypictures.com/movies/thewalk/,en,The story of French high-wire artist Philippe Petit's attempt to cross the Twin Towers of the World Trade Center in 1974.,18.724,/tiESRqurrZwAC0hpERogOsBhjeg.jpg,Every dream begins with a single step,"Drama, Crime, Comedy, Thriller","TriStar Pictures, ImageMovers, Sony Pictures",United States of America,"French, English","Joseph Gordon-Levitt, Charlotte Le Bon, Ben Kingsley",Robert Zemeckis
tt0129290,Patch Adams,7.293,2986,Released,25/12/1998,202292902,115,/sPGgJ0w1oCVPBOW41dN0hpMouhI.jpg,50000000,,en,"The true story of Dr. Hunter ""Patch"" Adams, who in the 1970s found that humor is the best medicine, and was willing to do just anything to make his patients laugh—even if it meant risking his own career.",26.537,/xN1aKur5ddWQSXTqvzDPJD2TCxe.jpg,Laughter is contagious.,"Comedy, Drama","Universal Pictures, Bungalow 78 Productions, Blue Wolf, Farrell/Minoff",United States of America,English,"Robin Williams, Monica Potter, Philip Seymour Hoffman",Tom Shadyac
tt0059742,The Sound of Music,7.7,2986,Released,29/03/1965,286214286,174,/5D9wsIoGLbwbJ4wdvME6Gb6zJNK.jpg,8200000,,en,"In the years before the Second World War, a tomboyish postulant at an Austrian abbey is hired as a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.",24.204,/pDuoh2fKuacDXYtpREJysMOzQmS.jpg,The happiest sound in all the world!,"Drama, Family, Music, Romance","Robert Wise Productions, Argyle Enterprises, 20th Century Fox",United States of America,"English, German","Julie Andrews, Christopher Plummer, Eleanor Parker",Robert Wise
tt0481369,The Number 23,6.402,2979,Released,23/02/2007,77566815,101,/kP2DsgcIwuubm3WBvmxJcWFKzL2.jpg,30000000,http://wwws.warnerbros.de/number23/,en,"Walter Sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life. As soon as he opens the book, he notices strange parallels between what he reads and what he's experienced. But now he's worried that a fictional murder might materialize.",22.455,/mlNU8a1SkTu6cKA4LAoZxfNPng0.jpg,First it takes hold of your mind...then it takes hold of your life.,"Thriller, Drama, Mystery","Firm Films, New Line Cinema, Contrafilm","Germany, United States of America",English,"Jim Carrey, Virginia Madsen, Logan Lerman",Joel Schumacher
tt0128853,You've Got Mail,6.668,2976,Released,17/12/1998,250821495,119,/wdVM1soj2s9ixta8R7NDwoZA12Y.jpg,65000000,http://youvegotmail.warnerbros.com,en,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.",24.226,/dXog7dbW6b9DHzG6VOLfyn5ay1S.jpg,Someone you pass on the street may already be the love of your life.,"Comedy, Romance",Warner Bros. Pictures,United States of America,English,"Tom Hanks, Meg Ryan, Greg Kinnear",Nora Ephron
tt1486185,Red Riding Hood,5.96,2975,Released,10/03/2011,89162162,100,/mXytCYBVeQrzh7Uz7zpGUOBOF9X.jpg,42000000,http://www.redridinghoodmovie.com/,en,"Valerie is in love with a brooding outsider, Peter, but her parents have arranged for her to marry another man. Unwilling to lose each other, Valerie and Peter plan to run away together when Valerie's older sister is killed by a werewolf that prowls the dark forest surrounding their village. Panic grips the town as Valerie discovers that she has a unique connection to the beast--one that inexorably draws them together, making her both suspect...and bait",26.978,/ixQYkLeLlTTnAoT32dukndyObB6.jpg,Who's afraid?,"Action, Adventure, Horror, Fantasy, Thriller","Appian Way, Random Films, Warner Bros. Pictures","Canada, United States of America",English,"Amanda Seyfried, Gary Oldman, Shiloh Fernandez",Catherine Hardwicke
tt1120985,Blue Valentine,6.9,2974,Released,16/12/2010,15440333,112,/A3VIryQoRHNHYjwawvhntNltPd7.jpg,1000000,https://bluevalentinemovie.com/,en,"Dean and Cindy live a quiet life in a modest neighborhood. They appear to have the world at their feet at the outset of the relationship. However, his lack of ambition and her retreat into self-absorption cause potentially irreversible cracks in their marriage.",16.501,/vqQPrOc0XCloZhuOeR66wjsnyUo.jpg,A Love Story.,"Drama, Romance","Cottage Industries, Incentive Filmed Entertainment, Silverwood Films, Hunting Lane Films, Chrysler Corporation, Shade Pictures, Motel Movies",United States of America,English,"Ryan Gosling, Michelle Williams",Derek Cianfrance
tt0837563,Pet Sematary,5.723,2966,Released,04/04/2019,113118226,101,/dMWVeuVce8ZLKLI0xpVevihEwm8.jpg,21000000,http://petsematarymovie.com,en,"Dr. Louis Creed and his wife, Rachel, move from Boston to Ludlow, in rural Maine, with their two young children. Hidden in the woods near the new family home, Ellie, their eldest daughter, discovers a mysterious cemetery where the pets of community members are buried.",24.949,/7SPhr7Qj39vbnfF9O2qHRYaKHAL.jpg,Sometimes dead is better.,"Horror, Thriller","di Bonaventura Pictures, Room 101",United States of America,English,"Jason Clarke, Amy Seimetz, John Lithgow","Kevin K�lsch, Dennis Widmyer"
tt0082406,The Fox and the Hound,7.127,2964,Released,10/07/1981,29800000,82,/lNmIAX1IuPIEPMHhLBEm4wmhYX0.jpg,12000000,http://movies.disney.com/the-fox-and-the-hound,en,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",29.86,/1382VHxqZDXu2t8i46zf4fP71JG.jpg,A story of two friends who didn't know they were supposed to be enemies.,"Adventure, Animation, Drama, Family",Walt Disney Productions,United States of America,English,"Mickey Rooney, Kurt Russell, Pearl Bailey","Ted Berman, Richard Rich"
tt13320622,The Lost City,6.6,2964,Released,24/03/2022,192907684,112,/1Ds7xy7ILo8u2WWxdnkJth1jQVT.jpg,74000000,https://www.thelostcity.movie/,en,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",53.326,/neMZH82Stu91d3iqvLdNQfqPPyl.jpg,The adventure is real. The heroes are not.,"Action, Adventure, Comedy","Paramount, Fortis Films, 3dot Productions, Exhibit A Film",United States of America,"English, French, Spanish, Latin","Sandra Bullock, Channing Tatum, Daniel Radcliffe","Aaron Nee, Adam Nee"
tt1144884,The Final Destination,5.6,2960,Released,26/08/2009,186167139,82,/6LGX6bPhMEsuwi8CsfSBqnB1qnN.jpg,40000000,http://www.TheFinalDestinationMovie.com/,en,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.",36.135,/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg,Rest In Pieces.,"Horror, Mystery","Parallel Zide, New Line Cinema, Practical Pictures",United States of America,English,"Bobby Campo, Shantel VanSanten, Nick Zano",David R. Ellis
tt1528854,Daddy's Home,6.259,2960,Released,25/12/2015,242786137,96,/4kui3QA55M2ZOmBgoRlrYj5MSlK.jpg,50000000,http://daddyshomemovie.tumblr.com/,en,"The story of a mild-mannered radio executive who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",19.515,/fB9lALk9zKsMYWvf0bJSkJN219Z.jpg,Choose your Daddy,Comedy,"Paramount, Gary Sanchez Productions, Red Granite Pictures",United States of America,English,"Will Ferrell, Mark Wahlberg, Linda Cardellini",Sean Anders
